Florence + the Machine,Pink Floyd
Florence + the Machine,Metallica
Florence + the Machine,James Horner
Florence + the Machine,Steve Jablonsky
Florence + the Machine,Bloom 06
Florence + the Machine,Manu Chao
Florence + the Machine,Eiffel 65
Florence + the Machine,Black Sabbath
Florence + the Machine,Steve Winwood
Florence + the Machine,R.E.M.
Florence + the Machine,Depeche Mode
Florence + the Machine,The Kinks
Florence + the Machine,The Police
Florence + the Machine,Radiohead
Florence + the Machine,Madonna
Florence + the Machine,Led Zeppelin
Florence + the Machine,Era
Florence + the Machine,Jimi Hendrix
Florence + the Machine,Mike Oldfield
Florence + the Machine,Hans Zimmer
Florence + the Machine,David Bowie
Florence + the Machine,Motörhead
Florence + the Machine,Lucio Battisti
Florence + the Machine,The Alan Parsons Project
Florence + the Machine,Mario Biondi
Florence + the Machine,Bryan Ferry
Florence + the Machine,John Williams
Florence + the Machine,Kansas
Florence + the Machine,Robert Miles
Florence + the Machine,Jethro Tull
Florence + the Machine,Frank Sinatra
Florence + the Machine,Ramones
Florence + the Machine,Barry White
Florence + the Machine,Van Halen
Florence + the Machine,Supertramp
Florence + the Machine,Muse
Florence + the Machine,Johnny Cash
Florence + the Machine,Cat Stevens
Florence + the Machine,Creedence Clearwater Revival
Florence + the Machine,Perry Como
Florence + the Machine,Deep Purple
Florence + the Machine,Enigma
Florence + the Machine,Bruce Springsteen
Florence + the Machine,Skid Row
Florence + the Machine,America
Florence + the Machine,Gipsy Kings
Opeth,U2
Children of Bodom,U2
Opeth,Moby
Iron Maiden,Moby
Children of Bodom,Moby
Black Sabbath,Moby
Opeth,Coldplay
Iron Maiden,Coldplay
Children of Bodom,Coldplay
Black Sabbath,Coldplay
Opeth,Iron Maiden
Children of Bodom,Iron Maiden
Black Sabbath,Iron Maiden
Opeth,Pink Floyd
Iron Maiden,Pink Floyd
Children of Bodom,Pink Floyd
Black Sabbath,Pink Floyd
Opeth,Metallica
Iron Maiden,Metallica
Children of Bodom,Metallica
Black Sabbath,Metallica
Opeth,James Horner
Iron Maiden,James Horner
Children of Bodom,James Horner
Black Sabbath,James Horner
Opeth,Steve Jablonsky
Iron Maiden,Steve Jablonsky
Children of Bodom,Steve Jablonsky
Black Sabbath,Steve Jablonsky
Opeth,Bloom 06
Iron Maiden,Bloom 06
Children of Bodom,Bloom 06
Black Sabbath,Bloom 06
Opeth,Manu Chao
Iron Maiden,Manu Chao
Children of Bodom,Manu Chao
Black Sabbath,Manu Chao
Opeth,Eiffel 65
Iron Maiden,Eiffel 65
Children of Bodom,Eiffel 65
Black Sabbath,Eiffel 65
Opeth,Black Sabbath
Children of Bodom,Black Sabbath
Opeth,Steve Winwood
Iron Maiden,Steve Winwood
Children of Bodom,Steve Winwood
Black Sabbath,Steve Winwood
Opeth,R.E.M.
Iron Maiden,R.E.M.
Children of Bodom,R.E.M.
Black Sabbath,R.E.M.
Opeth,Depeche Mode
Iron Maiden,Depeche Mode
Children of Bodom,Depeche Mode
Black Sabbath,Depeche Mode
Opeth,The Kinks
Iron Maiden,The Kinks
Children of Bodom,The Kinks
Black Sabbath,The Kinks
Opeth,The Police
Iron Maiden,The Police
Children of Bodom,The Police
Black Sabbath,The Police
Opeth,Radiohead
Children of Bodom,Radiohead
Opeth,Madonna
Children of Bodom,Madonna
Opeth,Led Zeppelin
Iron Maiden,Led Zeppelin
Children of Bodom,Led Zeppelin
Black Sabbath,Led Zeppelin
Opeth,Era
Iron Maiden,Era
Children of Bodom,Era
Black Sabbath,Era
Opeth,Jimi Hendrix
Iron Maiden,Jimi Hendrix
Children of Bodom,Jimi Hendrix
Black Sabbath,Jimi Hendrix
Opeth,Mike Oldfield
Iron Maiden,Mike Oldfield
Children of Bodom,Mike Oldfield
Black Sabbath,Mike Oldfield
Opeth,Hans Zimmer
Iron Maiden,Hans Zimmer
Children of Bodom,Hans Zimmer
Black Sabbath,Hans Zimmer
Opeth,David Bowie
Iron Maiden,David Bowie
Children of Bodom,David Bowie
Black Sabbath,David Bowie
Opeth,Motörhead
Children of Bodom,Motörhead
Opeth,Lucio Battisti
Iron Maiden,Lucio Battisti
Children of Bodom,Lucio Battisti
Black Sabbath,Lucio Battisti
Opeth,The Alan Parsons Project
Iron Maiden,The Alan Parsons Project
Children of Bodom,The Alan Parsons Project
Black Sabbath,The Alan Parsons Project
Opeth,Mario Biondi
Iron Maiden,Mario Biondi
Children of Bodom,Mario Biondi
Black Sabbath,Mario Biondi
Opeth,Bryan Ferry
Iron Maiden,Bryan Ferry
Children of Bodom,Bryan Ferry
Black Sabbath,Bryan Ferry
Opeth,John Williams
Iron Maiden,John Williams
Children of Bodom,John Williams
Black Sabbath,John Williams
Opeth,Kansas
Iron Maiden,Kansas
Children of Bodom,Kansas
Black Sabbath,Kansas
Opeth,Robert Miles
Iron Maiden,Robert Miles
Children of Bodom,Robert Miles
Black Sabbath,Robert Miles
Opeth,Jethro Tull
Iron Maiden,Jethro Tull
Children of Bodom,Jethro Tull
Black Sabbath,Jethro Tull
Opeth,Frank Sinatra
Iron Maiden,Frank Sinatra
Children of Bodom,Frank Sinatra
Black Sabbath,Frank Sinatra
Opeth,Ramones
Children of Bodom,Ramones
Opeth,Barry White
Iron Maiden,Barry White
Children of Bodom,Barry White
Black Sabbath,Barry White
Opeth,Van Halen
Iron Maiden,Van Halen
Children of Bodom,Van Halen
Black Sabbath,Van Halen
Opeth,Supertramp
Iron Maiden,Supertramp
Children of Bodom,Supertramp
Black Sabbath,Supertramp
Opeth,Muse
Children of Bodom,Muse
Opeth,Johnny Cash
Iron Maiden,Johnny Cash
Children of Bodom,Johnny Cash
Black Sabbath,Johnny Cash
Opeth,Cat Stevens
Iron Maiden,Cat Stevens
Children of Bodom,Cat Stevens
Black Sabbath,Cat Stevens
Opeth,Creedence Clearwater Revival
Iron Maiden,Creedence Clearwater Revival
Children of Bodom,Creedence Clearwater Revival
Black Sabbath,Creedence Clearwater Revival
Opeth,Perry Como
Iron Maiden,Perry Como
Children of Bodom,Perry Como
Black Sabbath,Perry Como
Opeth,Deep Purple
Iron Maiden,Deep Purple
Children of Bodom,Deep Purple
Black Sabbath,Deep Purple
Opeth,Enigma
Iron Maiden,Enigma
Children of Bodom,Enigma
Black Sabbath,Enigma
Opeth,Bruce Springsteen
Iron Maiden,Bruce Springsteen
Children of Bodom,Bruce Springsteen
Black Sabbath,Bruce Springsteen
Opeth,Skid Row
Iron Maiden,Skid Row
Children of Bodom,Skid Row
Black Sabbath,Skid Row
Opeth,America
Iron Maiden,America
Children of Bodom,America
Black Sabbath,America
Opeth,Gipsy Kings
Iron Maiden,Gipsy Kings
Children of Bodom,Gipsy Kings
Black Sabbath,Gipsy Kings
The White Stripes,U2
Queens of the Stone Age,U2
The Rolling Stones,U2
Franz Ferdinand,U2
Tool,U2
Nirvana,U2
Interpol,U2
Massive Attack,U2
Yeah Yeah Yeahs,U2
Led Zeppelin,Moby
Jimi Hendrix,Moby
The White Stripes,Moby
Queens of the Stone Age,Moby
The Rolling Stones,Moby
Franz Ferdinand,Moby
Tool,Moby
Nirvana,Moby
Pink Floyd,Moby
Interpol,Moby
Massive Attack,Moby
Yeah Yeah Yeahs,Moby
Led Zeppelin,Coldplay
Jimi Hendrix,Coldplay
The White Stripes,Coldplay
Queens of the Stone Age,Coldplay
The Rolling Stones,Coldplay
Franz Ferdinand,Coldplay
Tool,Coldplay
Nirvana,Coldplay
Pink Floyd,Coldplay
Interpol,Coldplay
Massive Attack,Coldplay
Yeah Yeah Yeahs,Coldplay
The White Stripes,Iron Maiden
Queens of the Stone Age,Iron Maiden
The Rolling Stones,Iron Maiden
Franz Ferdinand,Iron Maiden
Tool,Iron Maiden
Nirvana,Iron Maiden
Interpol,Iron Maiden
Massive Attack,Iron Maiden
Yeah Yeah Yeahs,Iron Maiden
Led Zeppelin,Pink Floyd
Jimi Hendrix,Pink Floyd
The White Stripes,Pink Floyd
Queens of the Stone Age,Pink Floyd
The Rolling Stones,Pink Floyd
Franz Ferdinand,Pink Floyd
Tool,Pink Floyd
Nirvana,Pink Floyd
Interpol,Pink Floyd
Massive Attack,Pink Floyd
Yeah Yeah Yeahs,Pink Floyd
Led Zeppelin,Metallica
Jimi Hendrix,Metallica
The White Stripes,Metallica
Queens of the Stone Age,Metallica
The Rolling Stones,Metallica
Franz Ferdinand,Metallica
Tool,Metallica
Nirvana,Metallica
Pink Floyd,Metallica
Interpol,Metallica
Massive Attack,Metallica
Yeah Yeah Yeahs,Metallica
Led Zeppelin,James Horner
The White Stripes,James Horner
Queens of the Stone Age,James Horner
The Rolling Stones,James Horner
Franz Ferdinand,James Horner
Tool,James Horner
Nirvana,James Horner
Pink Floyd,James Horner
Interpol,James Horner
Massive Attack,James Horner
Yeah Yeah Yeahs,James Horner
Led Zeppelin,Steve Jablonsky
The White Stripes,Steve Jablonsky
Queens of the Stone Age,Steve Jablonsky
The Rolling Stones,Steve Jablonsky
Franz Ferdinand,Steve Jablonsky
Tool,Steve Jablonsky
Nirvana,Steve Jablonsky
Pink Floyd,Steve Jablonsky
Interpol,Steve Jablonsky
Massive Attack,Steve Jablonsky
Yeah Yeah Yeahs,Steve Jablonsky
Led Zeppelin,Bloom 06
The White Stripes,Bloom 06
Queens of the Stone Age,Bloom 06
The Rolling Stones,Bloom 06
Franz Ferdinand,Bloom 06
Tool,Bloom 06
Nirvana,Bloom 06
Pink Floyd,Bloom 06
Interpol,Bloom 06
Massive Attack,Bloom 06
Yeah Yeah Yeahs,Bloom 06
Led Zeppelin,Manu Chao
The White Stripes,Manu Chao
Queens of the Stone Age,Manu Chao
The Rolling Stones,Manu Chao
Franz Ferdinand,Manu Chao
Tool,Manu Chao
Nirvana,Manu Chao
Pink Floyd,Manu Chao
Interpol,Manu Chao
Massive Attack,Manu Chao
Yeah Yeah Yeahs,Manu Chao
Led Zeppelin,Eiffel 65
The White Stripes,Eiffel 65
Queens of the Stone Age,Eiffel 65
The Rolling Stones,Eiffel 65
Franz Ferdinand,Eiffel 65
Tool,Eiffel 65
Nirvana,Eiffel 65
Pink Floyd,Eiffel 65
Interpol,Eiffel 65
Massive Attack,Eiffel 65
Yeah Yeah Yeahs,Eiffel 65
The White Stripes,Black Sabbath
Queens of the Stone Age,Black Sabbath
The Rolling Stones,Black Sabbath
Franz Ferdinand,Black Sabbath
Tool,Black Sabbath
Nirvana,Black Sabbath
Interpol,Black Sabbath
Massive Attack,Black Sabbath
Yeah Yeah Yeahs,Black Sabbath
Led Zeppelin,Steve Winwood
The White Stripes,Steve Winwood
Queens of the Stone Age,Steve Winwood
The Rolling Stones,Steve Winwood
Franz Ferdinand,Steve Winwood
Tool,Steve Winwood
Nirvana,Steve Winwood
Pink Floyd,Steve Winwood
Interpol,Steve Winwood
Massive Attack,Steve Winwood
Yeah Yeah Yeahs,Steve Winwood
Led Zeppelin,R.E.M.
Jimi Hendrix,R.E.M.
The White Stripes,R.E.M.
Queens of the Stone Age,R.E.M.
The Rolling Stones,R.E.M.
Franz Ferdinand,R.E.M.
Tool,R.E.M.
Nirvana,R.E.M.
Pink Floyd,R.E.M.
Interpol,R.E.M.
Massive Attack,R.E.M.
Yeah Yeah Yeahs,R.E.M.
Led Zeppelin,Depeche Mode
Jimi Hendrix,Depeche Mode
The White Stripes,Depeche Mode
Queens of the Stone Age,Depeche Mode
The Rolling Stones,Depeche Mode
Franz Ferdinand,Depeche Mode
Tool,Depeche Mode
Nirvana,Depeche Mode
Pink Floyd,Depeche Mode
Interpol,Depeche Mode
Massive Attack,Depeche Mode
Yeah Yeah Yeahs,Depeche Mode
Led Zeppelin,The Kinks
Jimi Hendrix,The Kinks
The White Stripes,The Kinks
Queens of the Stone Age,The Kinks
The Rolling Stones,The Kinks
Franz Ferdinand,The Kinks
Tool,The Kinks
Nirvana,The Kinks
Pink Floyd,The Kinks
Interpol,The Kinks
Massive Attack,The Kinks
Yeah Yeah Yeahs,The Kinks
Led Zeppelin,The Police
Jimi Hendrix,The Police
The White Stripes,The Police
Queens of the Stone Age,The Police
The Rolling Stones,The Police
Franz Ferdinand,The Police
Tool,The Police
Nirvana,The Police
Pink Floyd,The Police
Interpol,The Police
Massive Attack,The Police
Yeah Yeah Yeahs,The Police
The White Stripes,Radiohead
Queens of the Stone Age,Radiohead
The Rolling Stones,Radiohead
Franz Ferdinand,Radiohead
Tool,Radiohead
Nirvana,Radiohead
Interpol,Radiohead
Massive Attack,Radiohead
Yeah Yeah Yeahs,Radiohead
The White Stripes,Madonna
Queens of the Stone Age,Madonna
The Rolling Stones,Madonna
Franz Ferdinand,Madonna
Tool,Madonna
Nirvana,Madonna
Interpol,Madonna
Massive Attack,Madonna
Yeah Yeah Yeahs,Madonna
Jimi Hendrix,Led Zeppelin
The White Stripes,Led Zeppelin
Queens of the Stone Age,Led Zeppelin
The Rolling Stones,Led Zeppelin
Franz Ferdinand,Led Zeppelin
Tool,Led Zeppelin
Nirvana,Led Zeppelin
Interpol,Led Zeppelin
Massive Attack,Led Zeppelin
Yeah Yeah Yeahs,Led Zeppelin
Led Zeppelin,Era
The White Stripes,Era
Queens of the Stone Age,Era
The Rolling Stones,Era
Franz Ferdinand,Era
Tool,Era
Nirvana,Era
Pink Floyd,Era
Interpol,Era
Massive Attack,Era
Yeah Yeah Yeahs,Era
The White Stripes,Jimi Hendrix
Queens of the Stone Age,Jimi Hendrix
The Rolling Stones,Jimi Hendrix
Franz Ferdinand,Jimi Hendrix
Tool,Jimi Hendrix
Nirvana,Jimi Hendrix
Interpol,Jimi Hendrix
Massive Attack,Jimi Hendrix
Yeah Yeah Yeahs,Jimi Hendrix
Led Zeppelin,Mike Oldfield
The White Stripes,Mike Oldfield
Queens of the Stone Age,Mike Oldfield
The Rolling Stones,Mike Oldfield
Franz Ferdinand,Mike Oldfield
Tool,Mike Oldfield
Nirvana,Mike Oldfield
Pink Floyd,Mike Oldfield
Interpol,Mike Oldfield
Massive Attack,Mike Oldfield
Yeah Yeah Yeahs,Mike Oldfield
Led Zeppelin,Hans Zimmer
The White Stripes,Hans Zimmer
Queens of the Stone Age,Hans Zimmer
The Rolling Stones,Hans Zimmer
Franz Ferdinand,Hans Zimmer
Tool,Hans Zimmer
Nirvana,Hans Zimmer
Pink Floyd,Hans Zimmer
Interpol,Hans Zimmer
Massive Attack,Hans Zimmer
Yeah Yeah Yeahs,Hans Zimmer
Led Zeppelin,David Bowie
Jimi Hendrix,David Bowie
The White Stripes,David Bowie
Queens of the Stone Age,David Bowie
The Rolling Stones,David Bowie
Franz Ferdinand,David Bowie
Tool,David Bowie
Nirvana,David Bowie
Pink Floyd,David Bowie
Interpol,David Bowie
Massive Attack,David Bowie
Yeah Yeah Yeahs,David Bowie
The White Stripes,Motörhead
Queens of the Stone Age,Motörhead
The Rolling Stones,Motörhead
Franz Ferdinand,Motörhead
Tool,Motörhead
Nirvana,Motörhead
Interpol,Motörhead
Massive Attack,Motörhead
Yeah Yeah Yeahs,Motörhead
Led Zeppelin,Lucio Battisti
The White Stripes,Lucio Battisti
Queens of the Stone Age,Lucio Battisti
The Rolling Stones,Lucio Battisti
Franz Ferdinand,Lucio Battisti
Tool,Lucio Battisti
Nirvana,Lucio Battisti
Pink Floyd,Lucio Battisti
Interpol,Lucio Battisti
Massive Attack,Lucio Battisti
Yeah Yeah Yeahs,Lucio Battisti
Led Zeppelin,The Alan Parsons Project
The White Stripes,The Alan Parsons Project
Queens of the Stone Age,The Alan Parsons Project
The Rolling Stones,The Alan Parsons Project
Franz Ferdinand,The Alan Parsons Project
Tool,The Alan Parsons Project
Nirvana,The Alan Parsons Project
Pink Floyd,The Alan Parsons Project
Interpol,The Alan Parsons Project
Massive Attack,The Alan Parsons Project
Yeah Yeah Yeahs,The Alan Parsons Project
Led Zeppelin,Mario Biondi
The White Stripes,Mario Biondi
Queens of the Stone Age,Mario Biondi
The Rolling Stones,Mario Biondi
Franz Ferdinand,Mario Biondi
Tool,Mario Biondi
Nirvana,Mario Biondi
Pink Floyd,Mario Biondi
Interpol,Mario Biondi
Massive Attack,Mario Biondi
Yeah Yeah Yeahs,Mario Biondi
Led Zeppelin,Bryan Ferry
The White Stripes,Bryan Ferry
Queens of the Stone Age,Bryan Ferry
The Rolling Stones,Bryan Ferry
Franz Ferdinand,Bryan Ferry
Tool,Bryan Ferry
Nirvana,Bryan Ferry
Pink Floyd,Bryan Ferry
Interpol,Bryan Ferry
Massive Attack,Bryan Ferry
Yeah Yeah Yeahs,Bryan Ferry
Led Zeppelin,John Williams
The White Stripes,John Williams
Queens of the Stone Age,John Williams
The Rolling Stones,John Williams
Franz Ferdinand,John Williams
Tool,John Williams
Nirvana,John Williams
Pink Floyd,John Williams
Interpol,John Williams
Massive Attack,John Williams
Yeah Yeah Yeahs,John Williams
Led Zeppelin,Kansas
The White Stripes,Kansas
Queens of the Stone Age,Kansas
The Rolling Stones,Kansas
Franz Ferdinand,Kansas
Tool,Kansas
Nirvana,Kansas
Pink Floyd,Kansas
Interpol,Kansas
Massive Attack,Kansas
Yeah Yeah Yeahs,Kansas
Led Zeppelin,Robert Miles
The White Stripes,Robert Miles
Queens of the Stone Age,Robert Miles
The Rolling Stones,Robert Miles
Franz Ferdinand,Robert Miles
Tool,Robert Miles
Nirvana,Robert Miles
Pink Floyd,Robert Miles
Interpol,Robert Miles
Massive Attack,Robert Miles
Yeah Yeah Yeahs,Robert Miles
Led Zeppelin,Jethro Tull
The White Stripes,Jethro Tull
Queens of the Stone Age,Jethro Tull
The Rolling Stones,Jethro Tull
Franz Ferdinand,Jethro Tull
Tool,Jethro Tull
Nirvana,Jethro Tull
Pink Floyd,Jethro Tull
Interpol,Jethro Tull
Massive Attack,Jethro Tull
Yeah Yeah Yeahs,Jethro Tull
Led Zeppelin,Frank Sinatra
The White Stripes,Frank Sinatra
Queens of the Stone Age,Frank Sinatra
The Rolling Stones,Frank Sinatra
Franz Ferdinand,Frank Sinatra
Tool,Frank Sinatra
Nirvana,Frank Sinatra
Pink Floyd,Frank Sinatra
Interpol,Frank Sinatra
Massive Attack,Frank Sinatra
Yeah Yeah Yeahs,Frank Sinatra
The White Stripes,Ramones
Queens of the Stone Age,Ramones
The Rolling Stones,Ramones
Franz Ferdinand,Ramones
Tool,Ramones
Nirvana,Ramones
Interpol,Ramones
Massive Attack,Ramones
Yeah Yeah Yeahs,Ramones
Led Zeppelin,Barry White
The White Stripes,Barry White
Queens of the Stone Age,Barry White
The Rolling Stones,Barry White
Franz Ferdinand,Barry White
Tool,Barry White
Nirvana,Barry White
Pink Floyd,Barry White
Interpol,Barry White
Massive Attack,Barry White
Yeah Yeah Yeahs,Barry White
Led Zeppelin,Van Halen
Jimi Hendrix,Van Halen
The White Stripes,Van Halen
Queens of the Stone Age,Van Halen
The Rolling Stones,Van Halen
Franz Ferdinand,Van Halen
Tool,Van Halen
Nirvana,Van Halen
Pink Floyd,Van Halen
Interpol,Van Halen
Massive Attack,Van Halen
Yeah Yeah Yeahs,Van Halen
Led Zeppelin,Supertramp
The White Stripes,Supertramp
Queens of the Stone Age,Supertramp
The Rolling Stones,Supertramp
Franz Ferdinand,Supertramp
Tool,Supertramp
Nirvana,Supertramp
Pink Floyd,Supertramp
Interpol,Supertramp
Massive Attack,Supertramp
Yeah Yeah Yeahs,Supertramp
The White Stripes,Muse
Queens of the Stone Age,Muse
The Rolling Stones,Muse
Franz Ferdinand,Muse
Tool,Muse
Nirvana,Muse
Interpol,Muse
Massive Attack,Muse
Yeah Yeah Yeahs,Muse
Led Zeppelin,Johnny Cash
Jimi Hendrix,Johnny Cash
The White Stripes,Johnny Cash
Queens of the Stone Age,Johnny Cash
The Rolling Stones,Johnny Cash
Franz Ferdinand,Johnny Cash
Tool,Johnny Cash
Nirvana,Johnny Cash
Pink Floyd,Johnny Cash
Interpol,Johnny Cash
Massive Attack,Johnny Cash
Yeah Yeah Yeahs,Johnny Cash
Led Zeppelin,Cat Stevens
The White Stripes,Cat Stevens
Queens of the Stone Age,Cat Stevens
The Rolling Stones,Cat Stevens
Franz Ferdinand,Cat Stevens
Tool,Cat Stevens
Nirvana,Cat Stevens
Pink Floyd,Cat Stevens
Interpol,Cat Stevens
Massive Attack,Cat Stevens
Yeah Yeah Yeahs,Cat Stevens
Led Zeppelin,Creedence Clearwater Revival
Jimi Hendrix,Creedence Clearwater Revival
The White Stripes,Creedence Clearwater Revival
Queens of the Stone Age,Creedence Clearwater Revival
The Rolling Stones,Creedence Clearwater Revival
Franz Ferdinand,Creedence Clearwater Revival
Tool,Creedence Clearwater Revival
Nirvana,Creedence Clearwater Revival
Pink Floyd,Creedence Clearwater Revival
Interpol,Creedence Clearwater Revival
Massive Attack,Creedence Clearwater Revival
Yeah Yeah Yeahs,Creedence Clearwater Revival
Led Zeppelin,Perry Como
The White Stripes,Perry Como
Queens of the Stone Age,Perry Como
The Rolling Stones,Perry Como
Franz Ferdinand,Perry Como
Tool,Perry Como
Nirvana,Perry Como
Pink Floyd,Perry Como
Interpol,Perry Como
Massive Attack,Perry Como
Yeah Yeah Yeahs,Perry Como
Led Zeppelin,Deep Purple
Jimi Hendrix,Deep Purple
The White Stripes,Deep Purple
Queens of the Stone Age,Deep Purple
The Rolling Stones,Deep Purple
Franz Ferdinand,Deep Purple
Tool,Deep Purple
Nirvana,Deep Purple
Pink Floyd,Deep Purple
Interpol,Deep Purple
Massive Attack,Deep Purple
Yeah Yeah Yeahs,Deep Purple
Led Zeppelin,Enigma
The White Stripes,Enigma
Queens of the Stone Age,Enigma
The Rolling Stones,Enigma
Franz Ferdinand,Enigma
Tool,Enigma
Nirvana,Enigma
Pink Floyd,Enigma
Interpol,Enigma
Massive Attack,Enigma
Yeah Yeah Yeahs,Enigma
Led Zeppelin,Bruce Springsteen
The White Stripes,Bruce Springsteen
Queens of the Stone Age,Bruce Springsteen
The Rolling Stones,Bruce Springsteen
Franz Ferdinand,Bruce Springsteen
Tool,Bruce Springsteen
Nirvana,Bruce Springsteen
Pink Floyd,Bruce Springsteen
Interpol,Bruce Springsteen
Massive Attack,Bruce Springsteen
Yeah Yeah Yeahs,Bruce Springsteen
Led Zeppelin,Skid Row
The White Stripes,Skid Row
Queens of the Stone Age,Skid Row
The Rolling Stones,Skid Row
Franz Ferdinand,Skid Row
Tool,Skid Row
Nirvana,Skid Row
Pink Floyd,Skid Row
Interpol,Skid Row
Massive Attack,Skid Row
Yeah Yeah Yeahs,Skid Row
Led Zeppelin,America
The White Stripes,America
Queens of the Stone Age,America
The Rolling Stones,America
Franz Ferdinand,America
Tool,America
Nirvana,America
Pink Floyd,America
Interpol,America
Massive Attack,America
Yeah Yeah Yeahs,America
Led Zeppelin,Gipsy Kings
The White Stripes,Gipsy Kings
Queens of the Stone Age,Gipsy Kings
The Rolling Stones,Gipsy Kings
Franz Ferdinand,Gipsy Kings
Tool,Gipsy Kings
Nirvana,Gipsy Kings
Pink Floyd,Gipsy Kings
Interpol,Gipsy Kings
Massive Attack,Gipsy Kings
Yeah Yeah Yeahs,Gipsy Kings
The Doors,U2
Kings of Leon,U2
Pearl Jam,U2
Alice in Chains,U2
Keane,U2
Arctic Monkeys,U2
Green Day,U2
The Clash,U2
The Strokes,U2
AC/DC,U2
Bullet for My Valentine,U2
Blur,U2
The Killers,U2
The Doors,Moby
Kings of Leon,Moby
Pearl Jam,Moby
Alice in Chains,Moby
Keane,Moby
Arctic Monkeys,Moby
Metallica,Moby
Green Day,Moby
Depeche Mode,Moby
The Clash,Moby
The Strokes,Moby
AC/DC,Moby
Coldplay,Moby
The Police,Moby
Bullet for My Valentine,Moby
Blur,Moby
The Killers,Moby
The Doors,Coldplay
Kings of Leon,Coldplay
Pearl Jam,Coldplay
Alice in Chains,Coldplay
Keane,Coldplay
Arctic Monkeys,Coldplay
Metallica,Coldplay
Green Day,Coldplay
Depeche Mode,Coldplay
The Clash,Coldplay
The Strokes,Coldplay
AC/DC,Coldplay
The Police,Coldplay
Bullet for My Valentine,Coldplay
Blur,Coldplay
The Killers,Coldplay
The Doors,Iron Maiden
Kings of Leon,Iron Maiden
Pearl Jam,Iron Maiden
Alice in Chains,Iron Maiden
Keane,Iron Maiden
Arctic Monkeys,Iron Maiden
Green Day,Iron Maiden
The Clash,Iron Maiden
The Strokes,Iron Maiden
AC/DC,Iron Maiden
Bullet for My Valentine,Iron Maiden
Blur,Iron Maiden
The Killers,Iron Maiden
The Doors,Pink Floyd
Kings of Leon,Pink Floyd
Pearl Jam,Pink Floyd
Alice in Chains,Pink Floyd
Keane,Pink Floyd
Arctic Monkeys,Pink Floyd
Green Day,Pink Floyd
The Clash,Pink Floyd
The Strokes,Pink Floyd
AC/DC,Pink Floyd
Bullet for My Valentine,Pink Floyd
Blur,Pink Floyd
The Killers,Pink Floyd
The Doors,Metallica
Kings of Leon,Metallica
Pearl Jam,Metallica
Alice in Chains,Metallica
Keane,Metallica
Arctic Monkeys,Metallica
Green Day,Metallica
Depeche Mode,Metallica
The Clash,Metallica
The Strokes,Metallica
AC/DC,Metallica
The Police,Metallica
Bullet for My Valentine,Metallica
Blur,Metallica
The Killers,Metallica
The Doors,James Horner
Kings of Leon,James Horner
Pearl Jam,James Horner
Alice in Chains,James Horner
Keane,James Horner
Arctic Monkeys,James Horner
Metallica,James Horner
Green Day,James Horner
Depeche Mode,James Horner
The Clash,James Horner
The Strokes,James Horner
AC/DC,James Horner
Coldplay,James Horner
Bullet for My Valentine,James Horner
Blur,James Horner
The Killers,James Horner
The Doors,Steve Jablonsky
Kings of Leon,Steve Jablonsky
Pearl Jam,Steve Jablonsky
Alice in Chains,Steve Jablonsky
Keane,Steve Jablonsky
Arctic Monkeys,Steve Jablonsky
Metallica,Steve Jablonsky
Green Day,Steve Jablonsky
Depeche Mode,Steve Jablonsky
The Clash,Steve Jablonsky
The Strokes,Steve Jablonsky
AC/DC,Steve Jablonsky
Coldplay,Steve Jablonsky
Bullet for My Valentine,Steve Jablonsky
Blur,Steve Jablonsky
The Killers,Steve Jablonsky
The Doors,Bloom 06
Kings of Leon,Bloom 06
Pearl Jam,Bloom 06
Alice in Chains,Bloom 06
Keane,Bloom 06
Arctic Monkeys,Bloom 06
Metallica,Bloom 06
Green Day,Bloom 06
Depeche Mode,Bloom 06
The Clash,Bloom 06
The Strokes,Bloom 06
AC/DC,Bloom 06
Coldplay,Bloom 06
Bullet for My Valentine,Bloom 06
Blur,Bloom 06
The Killers,Bloom 06
The Doors,Manu Chao
Kings of Leon,Manu Chao
Pearl Jam,Manu Chao
Alice in Chains,Manu Chao
Keane,Manu Chao
Arctic Monkeys,Manu Chao
Metallica,Manu Chao
Green Day,Manu Chao
Depeche Mode,Manu Chao
The Clash,Manu Chao
The Strokes,Manu Chao
AC/DC,Manu Chao
Coldplay,Manu Chao
Bullet for My Valentine,Manu Chao
Blur,Manu Chao
The Killers,Manu Chao
The Doors,Eiffel 65
Kings of Leon,Eiffel 65
Pearl Jam,Eiffel 65
Alice in Chains,Eiffel 65
Keane,Eiffel 65
Arctic Monkeys,Eiffel 65
Metallica,Eiffel 65
Green Day,Eiffel 65
Depeche Mode,Eiffel 65
The Clash,Eiffel 65
The Strokes,Eiffel 65
AC/DC,Eiffel 65
Coldplay,Eiffel 65
Bullet for My Valentine,Eiffel 65
Blur,Eiffel 65
The Killers,Eiffel 65
The Doors,Black Sabbath
Kings of Leon,Black Sabbath
Pearl Jam,Black Sabbath
Alice in Chains,Black Sabbath
Keane,Black Sabbath
Arctic Monkeys,Black Sabbath
Green Day,Black Sabbath
The Clash,Black Sabbath
The Strokes,Black Sabbath
AC/DC,Black Sabbath
Bullet for My Valentine,Black Sabbath
Blur,Black Sabbath
The Killers,Black Sabbath
The Doors,Steve Winwood
Kings of Leon,Steve Winwood
Pearl Jam,Steve Winwood
